
Method: GET | URL: /table-name?page=1&size=4 | Date: 6/24/2024, 2:57:58 PM | IP: ::1 | Status: 404 | Response Time: 26.194 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"tab_name":"product_images"} | Res Body: 

Method: GET | URL: /category-attributes | Date: 6/26/2024, 3:29:22 PM | IP: ::1 | Status: 200 | Response Time: 85.127 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"id":1,"payment_method_id":1,"wallet_name":"My Wallet","phone_number":"0930376854"} | Res Body: "{\"total\":1,\"page\":1,\"perPage\":10,\"data\":[{\"id\":1,\"category_id\":1,\"attribute_name\":\"Color\",\"createdAt\":\"2024-06-26T01:41:50.000Z\",\"updatedAt\":\"2024-06-26T01:41:50.000Z\",\"category\":{\"id\":1,\"c_name\":\"Electronics\",\"image\":\"categoryImages\\\\image-1719314038492-755988188.jpg\",\"parent_id\":null,\"createdAt\":\"2024-06-25T07:51:42.000Z\",\"updatedAt\":\"2024-06-25T11:13:58.000Z\"}}]}"
Method: GET | URL: /table-names | Date: 6/26/2024, 3:36:56 PM | IP: ::1 | Status: 200 | Response Time: 60.033 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"id":1,"payment_method_id":1,"wallet_name":"My Wallet","phone_number":"0930376854"} | Res Body: "{\"total\":26,\"page\":1,\"perPage\":10,\"data\":[{\"id\":26,\"tab_name\":\"wallet_details\",\"createdAt\":\"2024-06-26T06:48:27.000Z\",\"updatedAt\":\"2024-06-26T06:48:27.000Z\"},{\"id\":25,\"tab_name\":\"user_subscriptions\",\"createdAt\":\"2024-06-26T06:47:27.000Z\",\"updatedAt\":\"2024-06-26T06:47:27.000Z\"},{\"id\":24,\"tab_name\":\"transactions\",\"createdAt\":\"2024-06-26T06:45:19.000Z\",\"updatedAt\":\"2024-06-26T06:45:19.000Z\"},{\"id\":23,\"tab_name\":\"subscription_plans\",\"createdAt\":\"2024-06-26T06:44:22.000Z\",\"updatedAt\":\"2024-06-26T06:44:22.000Z\"},{\"id\":22,\"tab_name\":\"reviews\",\"createdAt\":\"2024-06-26T06:43:34.000Z\",\"updatedAt\":\"2024-06-26T06:43:34.000Z\"},{\"id\":21,\"tab_name\":\"request_logs\",\"createdAt\":\"2024-06-26T06:42:47.000Z\",\"updatedAt\":\"2024-06-26T06:42:47.000Z\"},{\"id\":20,\"tab_name\":\"receipts\",\"createdAt\":\"2024-06-26T06:41:57.000Z\",\"updatedAt\":\"2024-06-26T06:41:57.000Z\"},{\"id\":19,\"tab_name\":\"product_images\",\"createdAt\":\"2024-06-26T06:40:55.000Z\",\"updatedAt\":\"2024-06-26T06:40:55.000Z\"},{\"id\":18,\"tab_name\":\"payment_methods\",\"createdAt\":\"2024-06-26T06:38:32.000Z\",\"updatedAt\":\"2024-06-26T06:38:32.000Z\"},{\"id\":17,\"tab_name\":\"inventories\",\"createdAt\":\"2024-06-26T06:37:42.000Z\",\"updatedAt\":\"2024-06-26T06:37:42.000Z\"}]}"
Method: GET | URL: /table-names | Date: 6/28/2024, 11:10:03 AM | IP: ::1 | Status: 500 | Response Time: 295.679 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"id":1,"payment_method_id":1,"wallet_name":"My Wallet","phone_number":"0930376854"} | Res Body: "{\"message\":\"Internal Server Error\"}"
Method: GET | URL: /table-names | Date: 6/28/2024, 11:10:48 AM | IP: ::1 | Status: 500 | Response Time: 16.057 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"id":1,"payment_method_id":1,"wallet_name":"My Wallet","phone_number":"0930376854"} | Res Body: "{\"message\":\"Internal Server Error\"}"
Method: GET | URL: /table-names | Date: 6/28/2024, 11:10:50 AM | IP: ::1 | Status: 500 | Response Time: 20.400 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"id":1,"payment_method_id":1,"wallet_name":"My Wallet","phone_number":"0930376854"} | Res Body: "{\"message\":\"Internal Server Error\"}"
Method: GET | URL: /table-names | Date: 6/28/2024, 11:14:15 AM | IP: ::1 | Status: 500 | Response Time: 39.799 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"id":1,"payment_method_id":1,"wallet_name":"My Wallet","phone_number":"0930376854"} | Res Body: "{\"message\":\"Internal Server Error\"}"
Method: GET | URL: /table-names | Date: 6/28/2024, 11:14:17 AM | IP: ::1 | Status: 500 | Response Time: 43.688 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"id":1,"payment_method_id":1,"wallet_name":"My Wallet","phone_number":"0930376854"} | Res Body: "{\"message\":\"Internal Server Error\"}"
Method: GET | URL: /table-names | Date: 6/28/2024, 11:14:18 AM | IP: ::1 | Status: 500 | Response Time: 19.497 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"id":1,"payment_method_id":1,"wallet_name":"My Wallet","phone_number":"0930376854"} | Res Body: "{\"message\":\"Internal Server Error\"}"
Method: GET | URL: /table-names | Date: 6/28/2024, 11:14:20 AM | IP: ::1 | Status: 500 | Response Time: 18.392 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"id":1,"payment_method_id":1,"wallet_name":"My Wallet","phone_number":"0930376854"} | Res Body: "{\"message\":\"Internal Server Error\"}"
Method: GET | URL: /table-names | Date: 6/28/2024, 11:17:38 AM | IP: ::1 | Status: 500 | Response Time: 30.623 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"id":1,"payment_method_id":1,"wallet_name":"My Wallet","phone_number":"0930376854"} | Res Body: "{\"message\":\"Internal Server Error\"}"
Method: POST | URL: /auth/admin/login | Date: 6/28/2024, 12:08:12 PM | IP: ::1 | Status: 200 | Response Time: 474.570 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"email":"gtesfaye2127@gmail.com","password":"admin123"} | Res Body: "{\"token\":\"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwiZW1haWwiOiJndGVzZmF5ZTIxMjdAZ21haWwuY29tIiwicGFzc3dvcmQiOiIkMmIkMTAkMGRDcjRIRUpLbkdXZVJ1UjdkZnlOT2JnZGdlLnouYTJDR2FLMGVLNFpZS0k3Q3Q2ZzlJMVMiLCJhZG1pbl90eXBlX2lkIjozLCJ1c2VyX3R5cGUiOiJhZG1pbiIsImlhdCI6MTcxOTU2NTY5MiwiZXhwIjoxNzE5NjUyMDkyfQ.dHMAJYAIjAIFIOEmA7CiGnxfTkbivh970g0ObIWJk2Q\",\"id\":1,\"email\":\"gtesfaye2127@gmail.com\",\"password\":\"$2b$10$0dCr4HEJKnGWeRuR7dfyNObgdge.z.a2CGaK0eK4ZYKI7Ct6g9I1S\",\"admin_type_id\":3,\"user_type\":\"admin\"}"
Method: GET | URL: /table-names | Date: 6/28/2024, 12:08:52 PM | IP: ::1 | Status: 200 | Response Time: 138.743 ms | User-Agent: PostmanRuntime/7.37.3 | User: {"id":1,"email":"gtesfaye2127@gmail.com"} | Req Body: {"id":1,"payment_method_id":1,"wallet_name":"My Wallet","phone_number":"0930376854"} | Res Body: "{\"total\":26,\"page\":1,\"perPage\":10,\"data\":[{\"id\":26,\"tab_name\":\"wallet_details\",\"createdAt\":\"2024-06-26T06:48:27.000Z\",\"updatedAt\":\"2024-06-26T06:48:27.000Z\"},{\"id\":25,\"tab_name\":\"user_subscriptions\",\"createdAt\":\"2024-06-26T06:47:27.000Z\",\"updatedAt\":\"2024-06-26T06:47:27.000Z\"},{\"id\":24,\"tab_name\":\"transactions\",\"createdAt\":\"2024-06-26T06:45:19.000Z\",\"updatedAt\":\"2024-06-26T06:45:19.000Z\"},{\"id\":23,\"tab_name\":\"subscription_plans\",\"createdAt\":\"2024-06-26T06:44:22.000Z\",\"updatedAt\":\"2024-06-26T06:44:22.000Z\"},{\"id\":22,\"tab_name\":\"reviews\",\"createdAt\":\"2024-06-26T06:43:34.000Z\",\"updatedAt\":\"2024-06-26T06:43:34.000Z\"},{\"id\":21,\"tab_name\":\"request_logs\",\"createdAt\":\"2024-06-26T06:42:47.000Z\",\"updatedAt\":\"2024-06-26T06:42:47.000Z\"},{\"id\":20,\"tab_name\":\"receipts\",\"createdAt\":\"2024-06-26T06:41:57.000Z\",\"updatedAt\":\"2024-06-26T06:41:57.000Z\"},{\"id\":19,\"tab_name\":\"product_images\",\"createdAt\":\"2024-06-26T06:40:55.000Z\",\"updatedAt\":\"2024-06-26T06:40:55.000Z\"},{\"id\":18,\"tab_name\":\"payment_methods\",\"createdAt\":\"2024-06-26T06:38:32.000Z\",\"updatedAt\":\"2024-06-26T06:38:32.000Z\"},{\"id\":17,\"tab_name\":\"inventories\",\"createdAt\":\"2024-06-26T06:37:42.000Z\",\"updatedAt\":\"2024-06-26T06:37:42.000Z\"}]}"
Method: POST | URL: /users | Date: 6/28/2024, 3:06:19 PM | IP: ::1 | Status: 400 | Response Time: 90.182 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"muaayedsiraj@gmail.com","password":"123456","user_type":"seller"} | Res Body: "{\"error\":\"Invalid admin_type_id. Must be seller or buyer.\"}"
Method: POST | URL: /users | Date: 6/28/2024, 3:07:04 PM | IP: ::1 | Status: 500 | Response Time: 2129.164 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"muaayedsiraj@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: "{\"error\":{}}"
Method: POST | URL: /users | Date: 6/28/2024, 3:11:01 PM | IP: ::1 | Status: 500 | Response Time: 1668.398 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"marb123gaming@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: "{\"error\":{}}"
Method: POST | URL: /users | Date: 6/28/2024, 3:17:42 PM | IP: ::1 | Status: 400 | Response Time: 87.763 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"marb123gaming@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: "{\"error\":\"Email already exists\"}"
Method: GET | URL: /users | Date: 6/28/2024, 3:17:58 PM | IP: ::1 | Status: 200 | Response Time: 132.773 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"marb123gaming@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: "{\"total\":4,\"page\":1,\"perPage\":10,\"data\":[{\"id\":4,\"admin_type_id\":1,\"firstname\":\"John\",\"lastname\":\"Doe\",\"username\":\"johndoe\",\"business_name\":\"ABC Inc.\",\"email\":\"marb123gaming@gmail.com\",\"password\":\"$2b$10$fVRCKUtTXPURZwRh4xCIXuepE8DbgdR/DvxEqgNoA201VP4L7tii.\",\"image\":null,\"verified\":false,\"user_type\":\"seller\",\"verification_token\":\"6W3T\",\"ref_user\":null,\"createdAt\":\"2024-06-28T12:10:59.000Z\",\"updatedAt\":\"2024-06-28T12:10:59.000Z\",\"admin_type\":{\"id\":1,\"admin_type_name\":\"buyer\",\"createdAt\":\"2024-06-25T06:24:30.000Z\",\"updatedAt\":\"2024-06-25T06:24:30.000Z\"}},{\"id\":3,\"admin_type_id\":1,\"firstname\":\"John\",\"lastname\":\"Doe\",\"username\":\"johndoe\",\"business_name\":\"ABC Inc.\",\"email\":\"muaayedsiraj@gmail.com\",\"password\":\"$2b$10$qCVtx.CHL5a.OZaZNU71nOUhmfYwfzs3TI6phvTKBtWX0cQojyEN.\",\"image\":null,\"verified\":false,\"user_type\":\"seller\",\"verification_token\":\"VtOj\",\"ref_user\":null,\"createdAt\":\"2024-06-28T12:07:02.000Z\",\"updatedAt\":\"2024-06-28T12:07:02.000Z\",\"admin_type\":{\"id\":1,\"admin_type_name\":\"buyer\",\"createdAt\":\"2024-06-25T06:24:30.000Z\",\"updatedAt\":\"2024-06-25T06:24:30.000Z\"}},{\"id\":2,\"admin_type_id\":1,\"firstname\":\"alem\",\"lastname\":\"kebede\",\"username\":\"astu\",\"business_name\":\"aster\",\"email\":\"t21@gmail.com\",\"password\":\"$2b$10$8dOEGaaZPsp0RJxurpvI0ODXClmTT/4HoZLl/8P2Snc6J4B/DCOFG\",\"image\":null,\"verified\":false,\"user_type\":\"buyer\",\"verification_token\":\"F8IB\",\"ref_user\":null,\"createdAt\":\"2024-06-26T06:53:57.000Z\",\"updatedAt\":\"2024-06-26T06:53:57.000Z\",\"admin_type\":{\"id\":1,\"admin_type_name\":\"buyer\",\"createdAt\":\"2024-06-25T06:24:30.000Z\",\"updatedAt\":\"2024-06-25T06:24:30.000Z\"}},{\"id\":1,\"admin_type_id\":2,\"firstname\":\"genet\",\"lastname\":\"tesfaye\",\"username\":\"genet\",\"business_name\":\"genet Enterprises\",\"email\":\"tesfayerusalem@gmail.com\",\"password\":\"$2b$10$I2amz2ikqVxoHwR8.CNr8uw9xmpj.Wwv0vtHDZsmFi4xFGhBa6Uwm\",\"image\":null,\"verified\":false,\"user_type\":\"seller\",\"verification_token\":\"A6Lc\",\"ref_user\":null,\"createdAt\":\"2024-06-26T01:50:57.000Z\",\"updatedAt\":\"2024-06-26T01:50:57.000Z\",\"admin_type\":{\"id\":2,\"admin_type_name\":\"seller\",\"createdAt\":\"2024-06-25T06:24:43.000Z\",\"updatedAt\":\"2024-06-25T06:24:43.000Z\"}}]}"
Method: DELETE | URL: /users/4 | Date: 6/28/2024, 3:18:12 PM | IP: ::1 | Status: 204 | Response Time: 118.168 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"marb123gaming@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: 
Method: GET | URL: /users | Date: 6/28/2024, 3:18:21 PM | IP: ::1 | Status: 200 | Response Time: 40.018 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"marb123gaming@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: "{\"total\":3,\"page\":1,\"perPage\":10,\"data\":[{\"id\":3,\"admin_type_id\":1,\"firstname\":\"John\",\"lastname\":\"Doe\",\"username\":\"johndoe\",\"business_name\":\"ABC Inc.\",\"email\":\"muaayedsiraj@gmail.com\",\"password\":\"$2b$10$qCVtx.CHL5a.OZaZNU71nOUhmfYwfzs3TI6phvTKBtWX0cQojyEN.\",\"image\":null,\"verified\":false,\"user_type\":\"seller\",\"verification_token\":\"VtOj\",\"ref_user\":null,\"createdAt\":\"2024-06-28T12:07:02.000Z\",\"updatedAt\":\"2024-06-28T12:07:02.000Z\",\"admin_type\":{\"id\":1,\"admin_type_name\":\"buyer\",\"createdAt\":\"2024-06-25T06:24:30.000Z\",\"updatedAt\":\"2024-06-25T06:24:30.000Z\"}},{\"id\":2,\"admin_type_id\":1,\"firstname\":\"alem\",\"lastname\":\"kebede\",\"username\":\"astu\",\"business_name\":\"aster\",\"email\":\"t21@gmail.com\",\"password\":\"$2b$10$8dOEGaaZPsp0RJxurpvI0ODXClmTT/4HoZLl/8P2Snc6J4B/DCOFG\",\"image\":null,\"verified\":false,\"user_type\":\"buyer\",\"verification_token\":\"F8IB\",\"ref_user\":null,\"createdAt\":\"2024-06-26T06:53:57.000Z\",\"updatedAt\":\"2024-06-26T06:53:57.000Z\",\"admin_type\":{\"id\":1,\"admin_type_name\":\"buyer\",\"createdAt\":\"2024-06-25T06:24:30.000Z\",\"updatedAt\":\"2024-06-25T06:24:30.000Z\"}},{\"id\":1,\"admin_type_id\":2,\"firstname\":\"genet\",\"lastname\":\"tesfaye\",\"username\":\"genet\",\"business_name\":\"genet Enterprises\",\"email\":\"tesfayerusalem@gmail.com\",\"password\":\"$2b$10$I2amz2ikqVxoHwR8.CNr8uw9xmpj.Wwv0vtHDZsmFi4xFGhBa6Uwm\",\"image\":null,\"verified\":false,\"user_type\":\"seller\",\"verification_token\":\"A6Lc\",\"ref_user\":null,\"createdAt\":\"2024-06-26T01:50:57.000Z\",\"updatedAt\":\"2024-06-26T01:50:57.000Z\",\"admin_type\":{\"id\":2,\"admin_type_name\":\"seller\",\"createdAt\":\"2024-06-25T06:24:43.000Z\",\"updatedAt\":\"2024-06-25T06:24:43.000Z\"}}]}"
Method: POST | URL: /users | Date: 6/28/2024, 3:18:31 PM | IP: ::1 | Status: 201 | Response Time: 1650.511 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"marb123gaming@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: "{\"message\":\"User created. Please check your email to verify your account.\"}"
Method: GET | URL: /users | Date: 6/28/2024, 3:20:22 PM | IP: ::1 | Status: 200 | Response Time: 55.428 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"marb123gaming@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: "{\"total\":4,\"page\":1,\"perPage\":10,\"data\":[{\"id\":5,\"admin_type_id\":1,\"firstname\":\"John\",\"lastname\":\"Doe\",\"username\":\"johndoe\",\"business_name\":\"ABC Inc.\",\"email\":\"marb123gaming@gmail.com\",\"password\":\"$2b$10$rNhmzVuefpmwORIB7ITrSOtUyiIbVNCvTsqyU0qbX489WMkObVElK\",\"image\":null,\"verified\":false,\"user_type\":\"seller\",\"verification_token\":\"43d6\",\"ref_user\":null,\"createdAt\":\"2024-06-28T12:18:30.000Z\",\"updatedAt\":\"2024-06-28T12:18:30.000Z\",\"admin_type\":{\"id\":1,\"admin_type_name\":\"buyer\",\"createdAt\":\"2024-06-25T06:24:30.000Z\",\"updatedAt\":\"2024-06-25T06:24:30.000Z\"}},{\"id\":3,\"admin_type_id\":1,\"firstname\":\"John\",\"lastname\":\"Doe\",\"username\":\"johndoe\",\"business_name\":\"ABC Inc.\",\"email\":\"muaayedsiraj@gmail.com\",\"password\":\"$2b$10$qCVtx.CHL5a.OZaZNU71nOUhmfYwfzs3TI6phvTKBtWX0cQojyEN.\",\"image\":null,\"verified\":false,\"user_type\":\"seller\",\"verification_token\":\"VtOj\",\"ref_user\":null,\"createdAt\":\"2024-06-28T12:07:02.000Z\",\"updatedAt\":\"2024-06-28T12:07:02.000Z\",\"admin_type\":{\"id\":1,\"admin_type_name\":\"buyer\",\"createdAt\":\"2024-06-25T06:24:30.000Z\",\"updatedAt\":\"2024-06-25T06:24:30.000Z\"}},{\"id\":2,\"admin_type_id\":1,\"firstname\":\"alem\",\"lastname\":\"kebede\",\"username\":\"astu\",\"business_name\":\"aster\",\"email\":\"t21@gmail.com\",\"password\":\"$2b$10$8dOEGaaZPsp0RJxurpvI0ODXClmTT/4HoZLl/8P2Snc6J4B/DCOFG\",\"image\":null,\"verified\":false,\"user_type\":\"buyer\",\"verification_token\":\"F8IB\",\"ref_user\":null,\"createdAt\":\"2024-06-26T06:53:57.000Z\",\"updatedAt\":\"2024-06-26T06:53:57.000Z\",\"admin_type\":{\"id\":1,\"admin_type_name\":\"buyer\",\"createdAt\":\"2024-06-25T06:24:30.000Z\",\"updatedAt\":\"2024-06-25T06:24:30.000Z\"}},{\"id\":1,\"admin_type_id\":2,\"firstname\":\"genet\",\"lastname\":\"tesfaye\",\"username\":\"genet\",\"business_name\":\"genet Enterprises\",\"email\":\"tesfayerusalem@gmail.com\",\"password\":\"$2b$10$I2amz2ikqVxoHwR8.CNr8uw9xmpj.Wwv0vtHDZsmFi4xFGhBa6Uwm\",\"image\":null,\"verified\":false,\"user_type\":\"seller\",\"verification_token\":\"A6Lc\",\"ref_user\":null,\"createdAt\":\"2024-06-26T01:50:57.000Z\",\"updatedAt\":\"2024-06-26T01:50:57.000Z\",\"admin_type\":{\"id\":2,\"admin_type_name\":\"seller\",\"createdAt\":\"2024-06-25T06:24:43.000Z\",\"updatedAt\":\"2024-06-25T06:24:43.000Z\"}}]}"
Method: POST | URL: /users | Date: 6/28/2024, 3:21:33 PM | IP: ::1 | Status: 400 | Response Time: 33.445 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"muaayedsiraj@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: "{\"error\":\"Email already exists\"}"
Method: DELETE | URL: /users/3 | Date: 6/28/2024, 3:21:49 PM | IP: ::1 | Status: 204 | Response Time: 61.092 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"muaayed.siraj@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: 
Method: POST | URL: /users/3 | Date: 6/28/2024, 3:22:02 PM | IP: ::1 | Status: 404 | Response Time: 3.108 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"muaayed.siraj@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: 
Method: POST | URL: /users | Date: 6/28/2024, 3:22:08 PM | IP: ::1 | Status: 201 | Response Time: 1489.405 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"muaayedsiraj@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: "{\"message\":\"User created. Please check your email to verify your account.\"}"
Method: GET | URL: /users | Date: 6/28/2024, 3:43:27 PM | IP: ::1 | Status: 200 | Response Time: 176.310 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"muaayed.siraj@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: "{\"total\":4,\"page\":1,\"perPage\":10,\"data\":[{\"id\":6,\"admin_type_id\":1,\"firstname\":\"John\",\"lastname\":\"Doe\",\"username\":\"johndoe\",\"business_name\":\"ABC Inc.\",\"email\":\"muaayedsiraj@gmail.com\",\"password\":\"$2b$10$5LBjEV/oNRIYPfWT2/22ju88VWv9Z7DwSO9R2N.L7.jw.vkZedn1.\",\"image\":null,\"verified\":false,\"user_type\":\"seller\",\"verification_token\":\"8CcT\",\"ref_user\":null,\"createdAt\":\"2024-06-28T12:22:07.000Z\",\"updatedAt\":\"2024-06-28T12:22:07.000Z\",\"admin_type\":{\"id\":1,\"admin_type_name\":\"buyer\",\"createdAt\":\"2024-06-25T06:24:30.000Z\",\"updatedAt\":\"2024-06-25T06:24:30.000Z\"}},{\"id\":5,\"admin_type_id\":1,\"firstname\":\"John\",\"lastname\":\"Doe\",\"username\":\"johndoe\",\"business_name\":\"ABC Inc.\",\"email\":\"marb123gaming@gmail.com\",\"password\":\"$2b$10$rNhmzVuefpmwORIB7ITrSOtUyiIbVNCvTsqyU0qbX489WMkObVElK\",\"image\":null,\"verified\":false,\"user_type\":\"seller\",\"verification_token\":\"43d6\",\"ref_user\":null,\"createdAt\":\"2024-06-28T12:18:30.000Z\",\"updatedAt\":\"2024-06-28T12:18:30.000Z\",\"admin_type\":{\"id\":1,\"admin_type_name\":\"buyer\",\"createdAt\":\"2024-06-25T06:24:30.000Z\",\"updatedAt\":\"2024-06-25T06:24:30.000Z\"}},{\"id\":2,\"admin_type_id\":1,\"firstname\":\"alem\",\"lastname\":\"kebede\",\"username\":\"astu\",\"business_name\":\"aster\",\"email\":\"t21@gmail.com\",\"password\":\"$2b$10$8dOEGaaZPsp0RJxurpvI0ODXClmTT/4HoZLl/8P2Snc6J4B/DCOFG\",\"image\":null,\"verified\":false,\"user_type\":\"buyer\",\"verification_token\":\"F8IB\",\"ref_user\":null,\"createdAt\":\"2024-06-26T06:53:57.000Z\",\"updatedAt\":\"2024-06-26T06:53:57.000Z\",\"admin_type\":{\"id\":1,\"admin_type_name\":\"buyer\",\"createdAt\":\"2024-06-25T06:24:30.000Z\",\"updatedAt\":\"2024-06-25T06:24:30.000Z\"}},{\"id\":1,\"admin_type_id\":2,\"firstname\":\"genet\",\"lastname\":\"tesfaye\",\"username\":\"genet\",\"business_name\":\"genet Enterprises\",\"email\":\"tesfayerusalem@gmail.com\",\"password\":\"$2b$10$I2amz2ikqVxoHwR8.CNr8uw9xmpj.Wwv0vtHDZsmFi4xFGhBa6Uwm\",\"image\":null,\"verified\":false,\"user_type\":\"seller\",\"verification_token\":\"A6Lc\",\"ref_user\":null,\"createdAt\":\"2024-06-26T01:50:57.000Z\",\"updatedAt\":\"2024-06-26T01:50:57.000Z\",\"admin_type\":{\"id\":2,\"admin_type_name\":\"seller\",\"createdAt\":\"2024-06-25T06:24:43.000Z\",\"updatedAt\":\"2024-06-25T06:24:43.000Z\"}}]}"
Method: DELETE | URL: /users/6 | Date: 6/28/2024, 3:43:41 PM | IP: ::1 | Status: 204 | Response Time: 68.835 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"muaayed.siraj@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: 
Method: POST | URL: /users | Date: 6/28/2024, 3:43:55 PM | IP: ::1 | Status: 201 | Response Time: 2942.314 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"muaayedsiraj@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: "{\"message\":\"User created. Please check your email to verify your account.\"}"
Method: POST | URL: /users | Date: 6/28/2024, 3:45:19 PM | IP: ::1 | Status: 201 | Response Time: 2379.903 ms | User-Agent: PostmanRuntime/7.37.3 | User: Unauthenticated | Req Body: {"firstname":"John","lastname":"Doe","username":"johndoe","business_name":"ABC Inc.","email":"billu55sleshi@gmail.com","password":"123456","user_type":"seller","admin_type_id":1} | Res Body: "{\"message\":\"User created. Please check your email to verify your account.\"}"
